### single symbol backtest metrics ###

update: 2023-11-09

note: symbols younger than 2021-05-01 are not optimized on their own,
instead the best config from among the older symbols is chosen

metric abbreviation comments:
adg_w_per_exp            average daily gain, recent data weighted heavier
adg_per_exp              average daily gain for whole backtest
exp_rts_mean             exposure ratios mean: average wallet exposure during backtest
time_at_max_exp          ratio of hours spent at >90% exposure to hours spent at <90% exposure
hrs_stuck_max            how many hours in a stretch with no fills
pa_dist_mean             price action distance mean: the average distance between position price and market price
pa_dist_std              price action distance std: the standard deviation of the distance between position price and market price
pa_dist_1pct_worst_mean  mean of 1% highest pa_dist_mean
loss_profit_rt           loss to profit ratio: abs(sum(losses)) / sum(profit)
drawdown_max             max drawdown
drawdown_1pct_worst_mean mean of 1% worst drawdowns from hourly samples
sharpe_ratio             sharpe ratio (excluding risk free return) from daily samples
n_days                   backtest number of days
score                    used internally by optimizer
+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
|                                                                                                                 long                                                                                                                 |
+-----------+---------------+-------------+--------------+-----------------+--------------+-------------+---------------+-------------------------+----------------+--------------------------+--------------+---------+---------------+
| symbol    | adg_w_per_exp | adg_per_exp | exp_rts_mean | time_at_max_exp | pa_dist_mean | pa_dist_std | hrs_stuck_max | pa_dist_1pct_worst_mean | loss_profit_rt | drawdown_1pct_worst_mean | drawdown_max | n_days  | score         |
| STORJUSDT | 0.0008579     | 0.001365    | 0.04489      | 0.03135         | 0.01616      | 0.01989     | 118.4         | 0.05988                 | 0.03816        | 0.05204                  | 0.187        | 1146.67 | 275999999.999 |
| KSMUSDT   | 0.0006739     | 0.001454    | 0.05778      | 0.02833         | 0.01403      | 0.01681     | 89.72         | 0.07144                 | 0.08319        | 0.06803                  | 0.2001       | 1118.67 | 275999999.999 |
| XRPUSDT   | 0.0007589     | 0.001861    | 0.03426      | 0.004078        | 0.005229     | 0.008424    | 78.95         | 0.05455                 | 0.04963        | 0.05266                  | 0.1632       | 1397.62 | 275999999.999 |
| WAVESUSDT | 0.0009693     | 0.001231    | 0.02394      | 0.01059         | 0.0109       | 0.01126     | 63.67         | 0.0602                  | 0.01025        | 0.05094                  | 0.2184       | 1180.67 | 275999999.999 |
| UNIUSDT   | 0.00052       | 0.00126     | 0.04636      | 0.01876         | 0.01457      | 0.01376     | 142.8         | 0.09945                 | 0.02079        | 0.08586                  | 0.1477       | 1144.67 | 275999999.999 |
| EOSUSDT   | 0.0002631     | 0.0006395   | 0.02225      | 0.0001194       | 0.01105      | 0.00973     | 129.2         | 0.04842                 | 0.02197        | 0.01915                  | 0.1325       | 1395.62 | 276000000.0   |
| ALPHAUSDT | 0.0003885     | 0.000899    | 0.03284      | 0.001062        | 0.01734      | 0.01531     | 111.7         | 0.07604                 | 0.03149        | 0.03443                  | 0.2403       | 1078.67 | 276000000.0   |
| KNCUSDT   | 0.0003361     | 0.000631    | 0.02825      | 0.0004469       | 0.01933      | 0.01675     | 129.3         | 0.09938                 | 0.0003766      | 0.04021                  | 0.2494       | 1230.62 | 276000000.0   |
| FLMUSDT   | 0.0003112     | 0.0005198   | 0.02059      | 0.003727        | 0.01886      | 0.01775     | 127.3         | 0.09968                 | 0.004299       | 0.04187                  | 0.2225       | 1133.67 | 276000000.0   |
| BTCUSDT   | 0.0003601     | 0.000914    | 0.09662      | 0.03079         | 0.009482     | 0.01064     | 141.4         | 0.08372                 | 0.04427        | 0.0807                   | 0.1327       | 1402.96 | 276000000.0   |
| TRBUSDT   | 0.0004338     | 0.0005793   | 0.02029      | 3.955e-05       | 0.01974      | 0.01638     | 143.2         | 0.09018                 | 0.0            | 0.02334                  | 0.06088      | 1158.67 | 276000000.0   |
| MANAUSDT  | 0.00049       | 0.0009823   | 0.03059      | 0.01211         | 0.01159      | 0.01012     | 125.0         | 0.04                    | 0.06712        | 0.02443                  | 0.09595      | 968.67  | 276000000.0   |
| TRXUSDT   | 0.0002733     | 0.001289    | 0.03281      | 0.01461         | 0.01006      | 0.009805    | 132.5         | 0.06115                 | 0.01184        | 0.05861                  | 0.1137       | 1388.62 | 276000000.0   |
| RENUSDT   | 0.000353      | 0.0006432   | 0.02506      | 0.002534        | 0.01776      | 0.01694     | 113.0         | 0.09914                 | 0.04751        | 0.05247                  | 0.1659       | 1119.67 | 276000000.0   |
| DASHUSDT  | 0.0002928     | 0.0007631   | 0.03605      | 0.002984        | 0.016        | 0.01335     | 143.0         | 0.08392                 | 0.02553        | 0.05265                  | 0.1812       | 1369.62 | 276000000.0   |
| ONEUSDT   | 0.000454      | 0.001491    | 0.04398      | 0.005298        | 0.01656      | 0.0114      | 92.93         | 0.05511                 | 0.01804        | 0.03565                  | 0.1519       | 965.67  | 276000000.0   |
| KAVAUSDT  | 0.0003006     | 0.0007835   | 0.04007      | 0.01398         | 0.01891      | 0.01403     | 135.2         | 0.07661                 | 0.01631        | 0.06422                  | 0.2305       | 1195.67 | 276000000.0   |
| XLMUSDT   | 0.0002231     | 0.001188    | 0.01493      | 0.0001745       | 0.0102       | 0.007988    | 110.4         | 0.03777                 | 0.0            | 0.009687                 | 0.1262       | 1384.62 | 276000000.0   |
| ONTUSDT   | 0.0004137     | 0.0008417   | 0.04922      | 0.005554        | 0.01739      | 0.01621     | 138.8         | 0.09038                 | 0.02617        | 0.06099                  | 0.1496       | 1361.62 | 276000000.0   |
| CHZUSDT   | 0.0003015     | 0.001147    | 0.02307      | 6.537e-05       | 0.01292      | 0.01201     | 141.6         | 0.06712                 | 0.0            | 0.03021                  | 0.07913      | 1019.67 | 276000000.0   |
| BATUSDT   | 0.0003552     | 0.0008541   | 0.0459       | 0.000101        | 0.01439      | 0.0157      | 123.4         | 0.09739                 | 0.0891         | 0.05064                  | 0.2457       | 1360.62 | 276000000.0   |
| IOTAUSDT  | 0.0004684     | 0.001447    | 0.06047      | 0.004259        | 0.01323      | 0.01413     | 113.9         | 0.09623                 | 0.03216        | 0.07183                  | 0.1807       | 1361.62 | 276000000.0   |
| NEOUSDT   | 0.0002858     | 0.0005777   | 0.02618      | 0.004843        | 0.01584      | 0.0141      | 122.3         | 0.07343                 | 0.02249        | 0.04839                  | 0.1207       | 1356.62 | 276000000.0   |
| XMRUSDT   | 0.0004188     | 0.001009    | 0.05306      | 0.0102          | 0.01072      | 0.01003     | 131.8         | 0.05558                 | 0.01764        | 0.05126                  | 0.2274       | 1370.62 | 276000000.0   |
| FILUSDT   | 0.0003695     | 0.0007639   | 0.03318      | 0.006702        | 0.01194      | 0.01225     | 122.7         | 0.09455                 | 0.03681        | 0.08011                  | 0.1864       | 1117.71 | 276000000.0   |
| ATOMUSDT  | 0.0004017     | 0.001053    | 0.02547      | 0.001169        | 0.009881     | 0.008339    | 122.7         | 0.04374                 | 0.002016       | 0.02016                  | 0.09839      | 1365.46 | 276000000.0   |
| ZECUSDT   | 0.0004776     | 0.0009446   | 0.0316       | 0.00986         | 0.01194      | 0.01204     | 123.0         | 0.0608                  | 0.01003        | 0.0474                   | 0.2413       | 1368.62 | 276000000.0   |
+-----------+---------------+-------------+--------------+-----------------+--------------+-------------+---------------+-------------------------+----------------+--------------------------+--------------+---------+---------------+

+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
|                                                                                                                short                                                                                                                 |
+-----------+---------------+-------------+--------------+-----------------+--------------+-------------+---------------+-------------------------+----------------+--------------------------+--------------+---------+---------------+
| symbol    | adg_w_per_exp | adg_per_exp | exp_rts_mean | time_at_max_exp | pa_dist_mean | pa_dist_std | hrs_stuck_max | pa_dist_1pct_worst_mean | loss_profit_rt | drawdown_1pct_worst_mean | drawdown_max | n_days  | score         |
+-----------+---------------+-------------+--------------+-----------------+--------------+-------------+---------------+-------------------------+----------------+--------------------------+--------------+---------+---------------+
| FLMUSDT   | 0.001697      | 0.001151    | 0.02397      | 0.004601        | 0.01948      | 0.01756     | 133.8         | 0.0896                  | 0.003662       | 0.038                    | 0.2126       | 1133.67 | 275999999.998 |
| BLZUSDT   | 0.002165      | 0.001438    | 0.02254      | 0.007698        | 0.01332      | 0.01141     | 87.3          | 0.05806                 | 0.01835        | 0.05034                  | 0.241        | 1145.67 | 275999999.998 |
| XEMUSDT   | 0.000876      | 0.001558    | 0.05551      | 0.02154         | 0.01055      | 0.01215     | 108.7         | 0.08829                 | 0.02013        | 0.09681                  | 0.2418       | 979.67  | 275999999.999 |
| EOSUSDT   | 0.0005031     | 0.0008695   | 0.05351      | 0.02017         | 0.01592      | 0.01705     | 133.0         | 0.08059                 | 0.05184        | 0.08556                  | 0.1777       | 1395.62 | 275999999.999 |
| TOMOUSDT  | 0.001059      | 0.0008232   | 0.02158      | 0.003762        | 0.01194      | 0.01094     | 70.72         | 0.05817                 | 0.0562         | 0.03744                  | 0.2139       | 1120.67 | 275999999.999 |
