### single symbol backtest metrics ###

update: 2023-11-10

note: symbols younger than 2021-05-01 are not optimized on their own,
instead the best config from among the older symbols is chosen

metric abbreviation comments:
adg_w_per_exp            average daily gain, recent data weighted heavier
adg_per_exp              average daily gain for whole backtest
exp_rts_mean             exposure ratios mean: average wallet exposure during backtest
time_at_max_exp          ratio of hours spent at >90% exposure to hours spent at <90% exposure
hrs_stuck_max            how many hours in a stretch with no fills
pa_dist_mean             price action distance mean: the average distance between position price and market price
pa_dist_std              price action distance std: the standard deviation of the distance between position price and market price
pa_dist_1pct_worst_mean  mean of 1% highest pa_dist_mean
loss_profit_rt           loss to profit ratio: abs(sum(losses)) / sum(profit)
drawdown_max             max drawdown
drawdown_1pct_worst_mean mean of 1% worst drawdowns from hourly samples
sharpe_ratio             sharpe ratio (excluding risk free return) from daily samples
n_days                   backtest number of days
score                    used internally by optimizer
+------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
|                                                                                                                   long                                                                                                                   |
+---------------+---------------+-------------+--------------+-----------------+--------------+-------------+---------------+-------------------------+----------------+--------------------------+--------------+---------+---------------+
| symbol        | adg_w_per_exp | adg_per_exp | exp_rts_mean | time_at_max_exp | pa_dist_mean | pa_dist_std | hrs_stuck_max | pa_dist_1pct_worst_mean | loss_profit_rt | drawdown_1pct_worst_mean | drawdown_max | n_days  | score         |
| 1000LUNCUSDT  | 0.0006489     | 0.00119     | 0.05991      | 0.01632         | 0.00794      | 0.008203    | 55.05         | 0.05198                 | 0.006979       | 0.04688                  | 0.09215      | 425.46  | 275999999.999 |
| PHBUSDT       | 0.0009067     | 0.0007658   | 0.08713      | 0.03647         | 0.01585      | 0.01345     | 38.63         | 0.06729                 | 0.09218        | 0.06284                  | 0.08778      | 265.39  | 275999999.999 |
| 1000FLOKIUSDT | 0.00143       | 0.0009874   | 0.06332      | 0.0146          | 0.00744      | 0.006486    | 29.67         | 0.03307                 | 0.01774        | 0.0223                   | 0.06092      | 186.31  | 275999999.999 |
| DOGEUSDT      | 0.0008954     | 0.001799    | 0.07688      | 0.01243         | 0.01234      | 0.01244     | 63.68         | 0.06975                 | 0.0494         | 0.04907                  | 0.1275       | 1216.62 | 275999999.999 |
| BNXUSDT       | 0.0008259     | 0.000965    | 0.1218       | 0.03054         | 0.0175       | 0.01627     | 53.47         | 0.08186                 | 0.03185        | 0.06085                  | 0.09202      | 259.38  | 275999999.999 |
| HIGHUSDT      | 0.001134      | 0.0008727   | 0.09139      | 0.02233         | 0.01974      | 0.01634     | 25.92         | 0.07621                 | 0.1273         | 0.05849                  | 0.07084      | 274.89  | 275999999.999 |
| IMXUSDT       | 0.0006304     | 0.001132    | 0.05257      | 0.0117          | 0.009846     | 0.008486    | 42.23         | 0.04757                 | 0.0107         | 0.04091                  | 0.1133       | 635.85  | 275999999.999 |
| 1INCHUSDT     | 0.0005615     | 0.001323    | 0.06265      | 0.0369          | 0.007897     | 0.01115     | 41.27         | 0.08115                 | 0.07801        | 0.07941                  | 0.1551       | 1048.58 | 275999999.999 |
| XLMUSDT       | 0.0007445     | 0.0008655   | 0.09456      | 0.03487         | 0.01443      | 0.0178      | 60.9          | 0.09991                 | 0.07623        | 0.08729                  | 0.2385       | 1388.66 | 275999999.999 |
| LITUSDT       | 0.0005545     | 0.001132    | 0.05829      | 0.016           | 0.01931      | 0.01808     | 50.68         | 0.09909                 | 0.08069        | 0.09226                  | 0.1903       | 993.71  | 275999999.999 |
